0.0,0.0027397260273972603,0.9996474526818013,0.9992950296532143,0.08887325621417297,0.06135572086716223,0.08886840522426276
0.0,0.005479452054794521,0.9992950296532143,0.9989427308704208,0.08887325621417297,0.06135572086716223,0.08886840522426276
0.0,0.00821917808219178,0.9989427308704208,0.9985905562896185,0.08887325621417297,0.06135572086716223,0.08886840522426276
0.0,0.010958904109589041,0.9985905562896185,0.9982385058670201,0.08887325621417297,0.18411198200621826,0.08889004422257893
0.0,0.019178082191780823,0.9982385058670201,0.9978865795588541,0.08887325621417297,0.06135572086716223,0.08886840522426276
0.0,0.021917808219178082,0.9978865795588541,0.9975347773213642,0.08887325621417297,0.06135572086710628,0.08886840522418171
0.0,0.024657534246575342,0.9975347773213642,0.9971830991108097,0.08887325621417297,0.06135572086716223,0.08886840522426276
0.0,0.0273972602739726,0.9971830991108097,0.9968315448834651,0.08887325621422892,0.06135572086716223,0.08886840522426276
0.0,0.030136986301369864,0.9968315448834651,0.9964801145956207,0.08887325621417297,0.18411198200621826,0.08889004422257893
0.0,0.038356164383561646,0.9964801145956207,0.9961288082035817,0.08887325621417297,0.06135572086716223,0.08886840522426276
0.0,0.0410958904109589,0.9961288082035817,0.9957776256636692,0.08887325621417297,0.06135572086716223,0.08886840522426276
0.0,0.043835616438356165,0.9957776256636692,0.9954265669322193,0.08887325621417297,0.06135572086710628,0.08886840522418171
0.0,0.04657534246575343,0.9954265669322193,0.9950756319655837,0.08887325621417297,0.06135572086710628,0.08886840522418171
0.0,0.049315068493150684,0.9950756319655837,0.9947248207201294,0.08887325621422892,0.1841119820062742,0.08889004422260595
0.0,0.057534246575342465,0.9947248207201294,0.9943741331522389,0.08887325621417297,0.06135572086716223,0.08886840522426276
0.0,0.06027397260273973,0.9943741331522389,0.9940235692183099,0.08887325621422892,0.06135572086716223,0.08886840522426276
0.0,0.06301369863013699,0.9940235692183099,0.9936730516137988,0.08889285685402015,0.06135572086716223,0.08886840522426276
0.0,0.06575342465753424,0.9936730516137988,0.993322637488052,0.08889796361782398,0.06136050461753406,0.08887533406904735
0.0,0.0684931506849315,0.993322637488052,0.992972312853348,0.0889066158267493,0.18416143264300366,0.0889139191993338
0.0,0.07671232876712329,0.992972312853348,0.9926220613126762,0.08891943035458816,0.06138002798185127,0.08890361195784013
0.0,0.07945205479452055,0.9926220613126762,0.9922718640631729,0.08893702428832206,0.06138616952905007,0.08891250745279078
0.0,0.0821917808219178,0.9922718640631729,0.9919216998991587,0.08896001502996054,0.06139385679589715,0.08892364178770817
0.0,0.08493150684931507,0.9919216998991587,0.9915715452147075,0.088989020416677,0.061403230022508026,0.08893721808815647
0.0,0.08767123287671233,0.9915715452147075,0.9912213740056758,0.0890246588604171,0.18432981947178817,0.08899521707301943
0.0,0.0958904109589041,0.9912213740056758,0.9908711578711223,0.08906754950569251,0.06146038970145806,0.08902000889298489
0.0,0.09863013698630137,0.9908711578711223,0.9905208660140477,0.08911831240673518,0.06148029891526363,0.08904884565107629
0.0,0.10136986301369863,0.9905208660140477,0.9901704652413826,0.08917756872306093,0.0615027373071122,0.08908134570276172
0.0,0.10410958904109589,0.9901704652413826,0.9898199199631575,0.08924594093439353,0.06152784587189952,0.0891177132668386
0.0,0.10684931506849316,0.9898199199631575,0.989469192190781,0.0893240530745576,0.184808168652558,0.08922616608225355
0.0,0.11506849315068493,0.989469192190781,0.9891182415343596,0.08941253098417246,0.061657808770046785,0.0893059531788376
