CASH 1D,  1.016665,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
OIS 29D,  0.015706,  0.954110,  0.045997,  0.000727,  0.000010,  0,  0,  0,  0,  0,  0,  0,  0,  0
OIS 2M,  0.031398,  -0.015980,  0.984612,  0.015555,  0.000221,  0.000004,  0,  0,  0,  0,  0,  0,  0,  0
OIS 3M,  0.020590,  0.002135,  -0.019392,  0.997407,  0.014170,  0.000230,  0.000004,  0,  0,  0,  0,  0,  0,  0
OIS 4M,  0.015402,  0.000928,  0.000621,  -0.017068,  0.998460,  0.016211,  0.000247,  0.000002,  0,  0,  0,  0,  0,  0
OIS 5M,  0.012442,  0.000770,  -0.000202,  0.000814,  -0.019231,  1.003845,  0.015285,  0.000108,  0.000002,  0,  0,  0,  0,  0
OIS 6M,  0.010318,  0.000638,  -0.000140,  -0.000155,  0.006412,  -0.088728,  1.077067,  0.007602,  0.000120,  0,  0,  0,  0,  0
OIS 8M,  0.006948,  0.000430,  -0.000099,  0.000003,  -0.000175,  0.004068,  -0.022203,  1.005691,  0.015866,  0.000025,  0,  0,  0,  0
OIS 1Y,  0.005236,  0.000324,  -0.000074,  -0.000001,  0.000008,  -0.000164,  0.001217,  -0.028749,  1.027432,  0.001594,  0.000007,  0,  0,  0
OIS 23M,  0.002637,  0.000163,  -0.000037,  0,  0,  0.000002,  -0.000011,  0.000365,  -0.009742,  1.007806,  0.004135,  0.000017,  0,  0
OIS 35M,  0.001764,  0.000109,  -0.000025,  0,  0,  0,  -0.000003,  0.000060,  -0.005176,  -0.014788,  1.018717,  0.004215,  0.000006,  0
OIS 4Y,  0.001323,  0.000082,  -0.000019,  0,  0,  0,  -0.000004,  0.000085,  -0.005319,  -0.010542,  -0.017032,  1.036162,  0.001500,  0
OIS 5Y,  0.001059,  0.000066,  -0.000015,  0,  0,  0,  -0.000006,  0.000135,  -0.006690,  -0.013183,  -0.019617,  -0.029183,  1.083072,  0.000119
OIS 10Y,,  0.000540,  0.000033,  -0.000008,  0,  0,  0,  -0.000006,  0.000151,  -0.006415,  -0.012570,  -0.019008,  0.119166,  -0.298183,  1.254404
IBOR 3M,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1.016410,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0
U0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0.540599,  -0.477318,  0.001740,  0,  0,  0,  0,  0,  0,  0,  0,  0
Z0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0.389255,  -0.343690,  -0.281775,  0,  0,  0,  0,  0,  0,  0,  0,  0
M1,  0,  0,  -0.000001,  0.000065,  0,  0,  0.000223,  0.000962,  -0.001974,  0,  0,  0,  0,  0,  0.009564,  -0.005555,  -0.000912,  0.976825,  0,  0,  0,  0,  0,  0,  0,  0
U1,  0,  0,  0,  0.000051,  0,  0,  0.000175,  0.000754,  -0.001546,  0,  0,  0,  0,  0,  0.007489,  -0.004350,  -0.000714,  0.764940,  -0.230104,  0.010878,  0,  0,  0,  0,  0,  0
Z1,  0,  0,  0,  0.000043,  0,  0,  0.000148,  0.000640,  -0.001312,  0,  0,  0,  0,  0,  0.006356,  -0.003692,  -0.000606,  0.649205,  -0.194522,  -0.144414,  0,  0,  0,  0,  0,  0
IBOR SWAP 1Y,  0,  0,  0,  0.000037,  0,  0,  0.000129,  0.000556,  -0.001140,  0,  0,  0,  0,  0,  0.005521,  -0.003207,  -0.000526,  0.563949,  -0.168976,  -0.125449,  -0.132685,  0,  0,  0,  0,  0
IBOR SWAP 23M,  0,  0,  0,  0.000032,  0,  -0.000009,  0.000164,  -0.001749,  0.004068,  -0.004321,  -0.000302,  -0.000001,  0,  0,  0.004797,  -0.002787,  -0.000457,  -0.007830,  -0.000698,  -0.001120,  -0.000707,  0.988650,  0,  0,  0,  0
IBOR SWAP 35M,  -0.000001,  0,  0,  0.000022,  0,  -0.000006,  0.000108,  -0.001131,  0.000153,  0.006285,  -0.006026,  -0.001119,  -0.000006,  0,  0.003202,  -0.001860,  -0.000305,  -0.005132,  -0.000493,  -0.000768,  -0.000494,  -0.013467,  0.998787,  0.000549,  0.000005,  0
